postcode,avg_download,max_download,avg_upload,max_upload,lsoa_code,lsoa_name,district_code,district_name
NR268SN,33.2,80,7.3,20,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268SP,14.7,46.6,1.8,7.2,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268SR,23.9,47.2,3.7,10,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268SS,18.1,47.5,3,11.5,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268ST,18.2,40,3.2,6.6,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268SU,20.2,39,3.5,6.3,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268SW,28.3,80,7.7,20,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268SX,44.9,80,9.7,20,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268SY,16.5,23.3,1,1.1,E01026770,North Norfolk 001A,E07000147,North Norfolk
NR268TB,6.6,15.8,0.9,1.1,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268TD,31.7,39.9,6.2,10,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268TE,19.2,40,3.6,10,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268TF,31,68.9,7.3,19.9,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268TG,40.8,80,9.2,20,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268TH,26.3,40,6.5,14.3,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268TJ,24,43.9,4.9,9.9,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268TN,17.2,19.1,4.1,7.4,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268TP,15.8,33.2,1.8,4.2,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268TQ,35.7,79.2,9.6,20,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268TR,17.5,34.7,3.2,12,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268TS,5.6,14.7,0.6,1,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268TT,16.1,40,2.8,9.9,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268TX,41.7,80,10,20,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268TY,20.5,40,3.9,10,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268TZ,37.9,79.5,8.2,20,E01026773,North Norfolk 001D,E07000147,North Norfolk
NR268UA,32.9,71,7.2,20,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268UB,13.1,19.6,3.2,10,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268UD,39.9,77.9,8.3,20,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268UE,25.6,80,3.9,20,E01026773,North Norfolk 001D,E07000147,North Norfolk
NR268UF,40.1,77.8,8.8,20,E01026770,North Norfolk 001A,E07000147,North Norfolk
NR268UG,30.1,69.2,4.7,13.5,E01026773,North Norfolk 001D,E07000147,North Norfolk
NR268UH,39.8,80,8.8,20,E01026773,North Norfolk 001D,E07000147,North Norfolk
NR268UJ,32.3,72.5,7.7,20,E01026773,North Norfolk 001D,E07000147,North Norfolk
NR268UL,59.8,80,14.3,20,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268UN,34.1,69.5,8.4,20,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268UP,30.9,60.2,9,16.1,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268UQ,39.3,79.9,8.5,20,E01026773,North Norfolk 001D,E07000147,North Norfolk
NR268UY,28,80,5.6,20,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268XE,19.9,30.3,1.8,5.2,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268XL,19.7,50.6,4.7,10,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268XN,32.4,47.3,6,9.9,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268XP,18.3,31.6,5.4,7.1,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268XR,38.3,80,8.2,20,E01026773,North Norfolk 001D,E07000147,North Norfolk
NR268XS,45.9,80,11.2,20,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268XT,54.4,70.7,14,20,E01026773,North Norfolk 001D,E07000147,North Norfolk
NR268XW,33.9,68.4,9.4,20,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268YA,35.4,79.9,8.7,20,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268YB,33.9,49.3,6.9,10,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268YD,32.6,65.5,6.8,14.4,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268YE,32.3,58,7.6,17.4,E01026772,North Norfolk 001C,E07000147,North Norfolk
NR268YJ,39.8,80,9.3,20,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR268YL,44.6,54.1,11.7,17.2,E01034776,North Norfolk 006E,E07000147,North Norfolk
NR270AA,29.3,67.3,6.7,20,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270AB,32.8,79.7,6.9,20,E01034774,North Norfolk 005D,E07000147,North Norfolk
NR270AD,25.4,79.9,4.7,20,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270AE,32.4,79.7,5.9,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270AF,36.5,80,7.1,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270AG,18,47.9,2.2,8,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270AH,44.9,69.9,10.4,17.9,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270AJ,34.4,79.9,6.1,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270AL,32,79.9,5.2,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270AN,42.2,80,8.7,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270AQ,49.5,76.6,12.8,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270AR,34.9,74.7,5.9,13.7,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270AS,20.3,49.2,1.9,6.8,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270AT,27.3,40.8,4,7.5,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270AU,27.5,79.9,5.1,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270AW,28.4,74.8,4.7,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270AX,39.4,80,7.7,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270AY,43.7,79.9,9.3,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270AZ,30.9,79.9,4.8,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270BB,32.6,64.2,4.8,13.8,E01026735,North Norfolk 003B,E07000147,North Norfolk
NR270BD,35.3,80,7.2,20,E01026735,North Norfolk 003B,E07000147,North Norfolk
NR270BE,31.9,79.9,7.4,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270BF,44.5,79.9,9.8,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270BG,69.7,80,17.7,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270BH,23,64.4,4.3,19.4,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270BJ,37.8,73.6,9,20,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270BL,35.4,79.9,7.2,19.1,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270BN,26.2,76.6,5.7,20,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270BP,22.5,79.9,4.5,20,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270BT,8.1,10,1.1,1.1,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270BU,28.1,66.4,4.9,14.7,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270BW,20.5,80,3.5,20,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270BX,25.8,68.1,4.9,19.1,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270BY,36.7,76.6,6.6,15.4,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270BZ,35.6,79.9,7.9,20,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270DA,28.8,79.9,6.8,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270DB,29.6,80,5.7,20,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270DE,36.8,76.6,6.7,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270DG,26,71.3,3.8,11.6,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270DH,19.1,39.8,2.1,10,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270DJ,28.8,80,6.7,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270DL,31.3,80,5,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270DN,45.7,79.9,10.5,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270DP,21.4,54.8,2.3,10,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270DR,16.8,40,2.6,8.1,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270DS,22.2,30.2,2,2,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270DU,14.5,22.4,2.2,4.9,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270DW,28.4,40,6.7,8.9,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270DX,18.8,52.6,3.2,10,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270DY,17.1,33.4,2.7,9.8,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270DZ,10.5,18.3,1.1,2.3,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270EA,18.4,50.1,2.9,14.4,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270ED,20.5,33.5,2.1,6.1,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270EE,15.7,71.7,2.3,19.5,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270EF,19.1,39.6,3.4,8.3,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270EH,15.6,38,2.5,7.8,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270EJ,27.7,74.1,5.3,11.7,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270EP,19.8,62.7,3.8,12.4,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270EQ,22.3,48.9,5.1,10,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270ER,19.9,50.2,3.6,8.4,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270ET,13.9,30.8,2,4.7,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270EU,32,80,5.8,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270EW,38.2,76.2,8.2,19.1,E01026779,North Norfolk 003F,E07000147,North Norfolk
NR270EX,37.1,79.9,7.5,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270EZ,34.1,69,7.9,19.4,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270FA,31.4,78.7,6.8,20,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270FB,38.7,76.6,8.9,20,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270FD,46.5,79.2,10.5,20,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270FG,24.7,40,4.2,10,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270FJ,35.5,49.4,9.4,10,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270GA,31.9,65,7.4,20,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270HD,51.2,79.9,13.2,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270HE,29.8,40.4,6.2,10,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270HF,35,80,7.7,20,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270HG,29.3,70.2,6.5,20,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270HH,33,79.9,6.5,20,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270HJ,18.1,20.9,1.1,1.3,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270HL,20.6,40,2.7,10,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270HN,31.4,55,6.1,11.5,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270HQ,46.4,79.9,10.9,20,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270HR,21.1,40,3.3,8.8,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270HS,26.3,76.3,5.5,20,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270HT,28.9,52.6,5.8,19,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270HU,34.2,55,6.6,10,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270HX,61.3,79.9,16,20,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270HY,36.3,79.9,8.4,20,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270HZ,15.9,39.9,3.5,7.8,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270JD,19.8,25.5,2.5,6.2,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270JE,25.1,73.1,3.6,20,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270JG,25,77.1,4.7,20,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270JH,18.6,37.5,2.4,5.8,E01026778,North Norfolk 003E,E07000147,North Norfolk
NR270JJ,14.9,40,1.6,10,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270JL,10.1,15.2,0.7,1.2,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270JQ,19,45.2,3.1,8.5,E01026777,North Norfolk 003D,E07000147,North Norfolk
NR270JS,15.6,22.1,1.2,1.8,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270JT,28.5,63.3,7,20,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270JW,25.8,40,4.8,7.9,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270JX,3.5,6.6,0.4,0.4,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270JZ,40.2,68.2,9.4,20,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270LB,32.6,79.9,7.8,20,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270LF,52,80,12.9,20,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270LG,31,80,7.4,20,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270LJ,6.9,17.5,0.7,1.2,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270LL,33.8,76.6,7.5,20,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270LN,12.7,55,1.6,10,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270LR,58.8,79.9,14.8,20,E01034775,North Norfolk 005E,E07000147,North Norfolk
NR270LS,10.1,17.5,0.6,1.2,E01034774,North Norfolk 005D,E07000147,North Norfolk
NR270LT,16.8,19.9,0.8,1.2,E01034774,North Norfolk 005D,E07000147,North Norfolk
NR270NA,33.1,80,5,20,E01034774,North Norfolk 005D,E07000147,North Norfolk
NR270NB,19.6,55,1.8,10,E01034774,North Norfolk 005D,E07000147,North Norfolk
NR270ND,14.3,55,1.2,10,E01034774,North Norfolk 005D,E07000147,North Norfolk
